Index,Track URI,Artist Name,Track Name,Release Date,Danceability,Energy,Key,Loudness,Mode,Speechiness,Accousticness,Instrumentalness,Liveness,Valence,Tempo,popularity
274,spotify:track:4jswhbcaGqFe8v5uSHlqyb,Mc Davi,O Verão Está Chegando,2016-10-19,0.821,0.85,10,-1.563,0,0.0469,0.273,1.38e-05,0.0393,0.963,130.015,51
275,spotify:track:6o0rGxp5tdtX8cmqXwVIwE,Tiago Iorc,Coisa Linda,2015-07-10,0.634,0.489,1,-9.325,1,0.0279,0.405,0.00819,0.097,0.202,93.969,67
276,spotify:track:2A5MjSnmQZnXXdQ63CWpT8,A.D.Z,Habilidade,2017-01-27,0.729,0.615,9,-4.892,1,0.0386,0.209,0,0.125,0.248,89.952,31
277,spotify:track:3ibRxEv4KkcU9e259eyNJA,Major Lazer,Sua cara (feat. Anitta & Pabllo Vittar),2017-06-02,0.789,0.767,9,-4.612,0,0.0715,0.00812,0.000348,0.101,0.637,99.957,0
278,spotify:track:6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,77
279,spotify:track:0Chw8wzV8Fyjv8ahoCIr7u,Naiara Azevedo,Mentalmente,2017-07-14,0.71,0.609,0,-7.012,1,0.178,0.0254,0,0.624,0.501,127.867,50
280,spotify:track:6pSYjx66rlqRmGGTHhnjCo,Mc Livinho,Fazer Falta,2017-05-25,0.532,0.467,11,-6.499,0,0.117,0.0133,2.91e-06,0.226,0.249,76.792,61
281,spotify:track:6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,Me Rehúso,2017-06-16,0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,75
282,spotify:track:50lj59ni4oNCaqzYrHmA42,Nego do Borel,Eu Vacilei Mas Eu Te Amo,2017-10-20,0.847,0.761,7,-5.877,0,0.0942,0.224,0,0.0348,0.532,128.977,33
283,spotify:track:716p41p4BQQuUMgOP8ucpF,MC G15,Você Foi Diferente,2016-12-19,0.884,0.77,1,-5.34,0,0.495,0.585,0,0.27,0.679,129.83,49
284,spotify:track:1BkyiAw1L0BOHYckwpRX4V,IZA,Pesadão (Participação especial Marcelo Falcão),2017-10-05,0.74,0.791,11,-3.915,1,0.239,0.192,0,0.35,0.744,75.017,59
285,spotify:track:0yiGUyoytztVjyetmEv6DW,IZA,Te pegar,2017-01-27,0.759,0.864,1,-3.633,1,0.0563,0.26,0,0.283,0.797,99.991,50
286,spotify:track:6AaoEX192rJ6o3UFwG43sV,Dennis DJ,Automaticamente,2016-09-22,0.918,0.907,0,0.04,0,0.0812,0.0192,3.36e-06,0.0637,0.839,132.076,53
287,spotify:track:7zkDEBSxkcBVsStS4qBFpK,Phoenix,Lisztomania,2009,0.635,0.786,0,-6.46,1,0.0377,0.0349,0.00767,0.497,0.305,97.54,66
288,spotify:track:3jFIJ2tSQhseuzRwDMeCyK,Sofi Tukker,Drinkee - Vintage Culture & Slow Motion! Remix,2016-07-29,0.813,0.697,4,-4.995,1,0.041,0.00778,0.699,0.0995,0.673,122.005,54
289,spotify:track:0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,Thunder,2017-06-23,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,3
290,spotify:track:6R9bdvExOZiLrwmBkXsPGr,Nelly,Ride Wit Me,2000-06-27,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,0
291,spotify:track:2ze7s5CrESggiWA3RpDYIy,Nelly Furtado,I'm Like A Bird,2008-01-01,0.622,0.616,10,-5.107,1,0.0349,0.147,3.87e-06,0.218,0.598,89.673,0
292,spotify:track:1kNVJQEkobOlyfbctPZ4fs,Mc Don Juan,Amar Amei,2017-11-01,0.675,0.493,1,-5.197,0,0.0792,0.488,0,0.073,0.817,129.979,57
293,spotify:track:3pRCVNMehjpVyJ8vqDfFpd,Melim,Anunciação / Put Your Records On - Superstar,2016-06-24,0.656,0.513,6,-10.705,1,0.0272,0.501,1.07e-06,0.105,0.34,100.035,58
294,spotify:track:6u0EAxf1OJTLS7CvInuNd7,Anitta,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),2017-12-18,0.876,0.55,2,-5.464,1,0.152,0.0227,4.52e-05,0.294,0.557,129.924,65
295,spotify:track:3JrFuUhcNLHiD3hJPVaHTy,Alceu Valença,Anunciação - Ao Vivo,2016-12-09,0.54,0.898,9,-7.18,1,0.0528,0.419,1.14e-06,0.984,0.473,109.984,53
296,spotify:track:23MX7xIz0VbNzcGwvoh7vi,Monobloco,Os Orixás / Anunciação - Ao Vivo,2006,0.56,0.817,9,-9.281,0,0.0496,0.294,0.00261,0.489,0.728,108.043,0
297,spotify:track:3hIFGEywPETgcaxrTTt2lD,MC G15,Falei pra Elas,2016-10-06,0.749,0.676,9,-1.902,1,0.206,0.422,0,0.214,0.497,86.831,44
298,spotify:track:1S8wYQ9xfcUGBXc8D6XpYU,Vintage Culture,Sede Pra Te Ver - Vintage Culture & Ghostt Remix,2017-12-01,0.764,0.792,11,-5.064,1,0.0553,0.0117,0.00204,0.715,0.748,123.028,0
299,spotify:track:754kgU5rWscRTfvlsuEwFp,Sixpence None The Richer,Kiss Me,1997,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,76
300,spotify:track:0mkwblABUOYgrnYr4wNwFs,Twenty One Pilots,Ride,2015-05-12,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,45
301,spotify:track:6ZR7rT7vfwtY0EqyLeyAaO,Mc Gw,Ritmo Mexicano,2017-07-22,0.687,0.872,10,-3.013,0,0.0983,0.126,0.00839,0.0906,0.706,179.991,57
302,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),2017-11-30,0.587,0.299,8,-7.365,1,0.0263,0.779,0,0.123,0.356,94.992,76
303,spotify:track:1slPNfRGlK63pkE4PG4Ff8,Maroon 5,What Lovers Do,2017-10-13,0.798,0.593,8,-5.712,1,0.0683,0.0811,2.96e-06,0.0756,0.448,110.003,0
304,spotify:track:7hah5UQfk3M6Z2lo7ZkV0n,Everyonne,Deixe Me Ir - Remix,2017-10-30,0.828,0.691,9,-5.642,0,0.212,0.19,0.000497,0.102,0.579,123.018,42
305,spotify:track:0mscBkMFduxGFsFEhTv7du,Cidade Negra,Girassol (Acústico),2002-12-02,0.551,0.831,4,-5.138,1,0.0591,0.142,0,0.841,0.825,81.047,64
306,spotify:track:3sIMCkwUZbQbWeNOTG3ET4,Lucas Lucco,Permanecer (feat. MC G15),2017-11-01,0.866,0.559,3,-5.571,0,0.0751,0.429,0,0.0817,0.729,128.024,51
307,spotify:track:231WyXR4WZi64gPSuOC27u,Christina Aguilera,What a Girl Wants,1999,0.754,0.819,0,-6.833,1,0.112,0.0684,0,0.345,0.818,142.137,0
308,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,2017-06-02,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,80
309,spotify:track:1rfofaqEpACxVEHIZBJe6W,Camila Cabello,Havana (feat. Young Thug),2018-01-12,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,82
310,spotify:track:2Xcy72KqjsuzZ7oy4Cg4Ql,Dennis DJ,Mostra o Que Sabe (feat. Marvin),2017-01-13,0.823,0.725,1,-4.398,1,0.0605,0.29,0,0.0885,0.869,130.056,39
311,spotify:track:1Bx0zEdVjkFlV27iKaePug,Rihanna,Man Down,2010-11-16,0.47,0.904,0,-4.024,0,0.177,0.0436,0,0.0491,0.557,155.788,69
312,spotify:track:6jEZLz3YpnEBRpVkv35AmP,Daddy Yankee,Gasolina,2004-07-13,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,77
313,spotify:track:2Em6t5gt4wMRgd22yCFcRu,Britney Spears,Sometimes - Radio Edit (Remastered),2014-07-29,0.75,0.769,10,-5.309,1,0.026,0.358,0,0.0807,0.852,95.995,36
314,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),2017-08-11,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,78
315,spotify:track:0e1PCV43hdWMAmZiJz1arb,Fergie,Clumsy,2006-01-01,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,0
316,spotify:track:4jl4byf332HoI3UFs7Mo62,Ludmilla,Tipo Crazy (Participação especial de Jeremih),2016-10-21,0.764,0.832,8,-3.505,0,0.0597,0.299,0,0.203,0.817,92.99,39
317,spotify:track:3eGK0WFi6ISJ9UZA6Za4HX,ANAVITÓRIA,Singular,2016-08-18,0.744,0.303,11,-10.464,1,0.0341,0.684,2.09e-06,0.109,0.306,119.713,0
318,spotify:track:2srL4DYBekshpbprS6H0mO,1Kilo,Deixe Me Ir - Acústico,2017-03-17,0.555,0.439,7,-11.026,1,0.222,0.841,0,0.106,0.705,186.581,70
319,spotify:track:0Uhnzk5zI46IRlQ04LNOtc,Cam’ron,Hey Ma,2002-01-01,0.791,0.666,8,-5.484,1,0.341,0.0256,6.33e-06,0.0796,0.938,90.345,59
320,spotify:track:751gBcu62kORDelX7FV0mM,Dido,Thank You,1999-06-01,0.722,0.595,1,-9.928,0,0.0415,0.284,0.000538,0.0694,0.738,79.98,59
321,spotify:track:2itAOPLerxnnc8KXHMqPWu,Mariah Carey,Fantasy (feat. O.D.B.),2003-10-14,0.837,0.548,2,-9.658,1,0.116,0.0407,0,0.05,0.821,102.497,55
322,spotify:track:0RmXtDH1cBMGImRrmn5xL6,Kevin Lyttle,Turn Me On,2004-03-30,0.677,0.682,9,-6.879,1,0.0361,0.0405,0,0.0351,0.875,106.279,65
323,spotify:track:7ExIslcrb1WMV0kuHCIpG5,Armandinho,Outra Vida,2012-11-01,0.349,0.411,2,-10.581,0,0.0354,0.422,0,0.443,0.306,127.269,0
324,spotify:track:5FOCkGt7bp22nBVfQ4WSIT,Anitta,Indecente,2018-03-26,0.874,0.602,7,-5.118,1,0.127,0.16,0.000842,0.096,0.587,127.997,58
325,spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,Nicky Jam,X (feat. Maluma & Ozuna) - Remix,2018-06-29,0.663,0.696,9,-4.957,0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,70
326,spotify:track:5tNnnptCfuLXLHnDqrL9ku,MC Kevinho,Papum,2018-05-04,0.731,0.752,7,-5.109,1,0.174,0.286,0,0.0548,0.782,129.717,1
327,spotify:track:228vRHzGfQh47EfLjuY1Yr,MC Kevinho,Rabiola,2017-12-01,0.748,0.499,9,-9.436,1,0.122,0.149,0,0.164,0.686,94.977,1
328,spotify:track:3TLik0AUo5Ri65DFrEivd4,Ludmilla,Não encosta,2018-04-20,0.902,0.491,11,-9.207,0,0.165,0.211,7.09e-05,0.342,0.552,139.966,47
329,spotify:track:5dVWZYgbYqGYSQSoIUBEtd,Rael,Aurora Boreal - Ao Vivo,2017-06-30,0.454,0.806,0,-7.58,1,0.123,0.348,0,0.967,0.475,91.081,0
330,spotify:track:3swc6WTsr7rl9DqQKQA55C,Post Malone,Psycho (feat. Ty Dolla $ign),2018-04-27,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,81
331,spotify:track:72qwRwnHNGCnn8sFlVOwr4,Meja,All 'Bout the Money,1997-12-08,0.705,0.836,9,-6.582,1,0.0355,0.0576,0.00143,0.174,0.551,102.082,49
332,spotify:track:4T6HLdP6OcAtqC6tGnQelG,Michael Bublé,Everything,2007-04-30,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,72
333,spotify:track:00zzSEe82JTtz68XlARnh7,Aldair Playboy,Amor Falso,2018-03-23,0.767,0.55,4,-11.498,1,0.0554,0.279,0,0.0548,0.9,153.963,55
334,spotify:track:1LhMopPAallLeaeNutqbgS,Justin Timberlake,Say Something (feat. Chris Stapleton),2018-02-02,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,71
335,spotify:track:1HrMWH5GUdK6Yi94rbANJA,CamelPhat,Cola,2017-06-16,0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,69
336,spotify:track:3esCdZSiOake3XzrnG2xDf,MC Leozinho,Tô Tranquilão,2012-06-10,0.772,0.799,11,-5.494,1,0.0606,0.174,0,0.299,0.502,129.151,47
337,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,2017-06-02,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,80
338,spotify:track:3bR8wBqLky6b61ROJlaBEF,ANAVITÓRIA,"Ai, Amor",2018-08-03,0.725,0.532,4,-10.531,1,0.0457,0.546,0.00131,0.0969,0.559,103.94,65
339,spotify:track:3idU6lZVKD6hvGjnpSHde8,ANAVITÓRIA,Porque Eu Te Amo,2018-08-03,0.581,0.613,0,-9.444,1,0.0372,0.623,1.75e-05,0.212,0.214,90.098,67
340,spotify:track:2h2DNUI9ow0awmhAWjigjJ,Saulo,Esquadros - Ao Vivo,2013-09-05,0.596,0.723,1,-9.223,0,0.0462,0.301,0,0.944,0.681,149.95,39
341,spotify:track:2Ab1wPTEqulaCGoBak1gUo,Matheus & Kauan,Ao Vivo E A Cores,2018-05-10,0.668,0.526,5,-6.174,0,0.0352,0.0131,0,0.147,0.42,135.032,53
342,spotify:track:6ij51DhAWKOm4eYdsjGyOh,Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,2018-05-10,0.658,0.908,9,-4.293,1,0.0517,0.0612,0,0.0666,0.82,125.921,42
343,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,2018-06-08,0.658,0.572,3,-7.527,1,0.0304,0.214,0,0.125,0.741,92.011,73
344,spotify:track:76KDy62J99FKu6ZsxMJy3j,MC Kekel,Amor de Verdade,2018-03-30,0.638,0.724,7,-7.966,1,0.0851,0.138,0,0.112,0.461,120.235,3
345,spotify:track:7aS418hRnOnYrXeyrZilwk,Erasure,A Little Respect - 2009 Remastered Version,1988-04-18,0.607,0.784,0,-7.963,1,0.0258,0.0299,3.85e-06,0.288,0.622,113.804,54
346,spotify:track:6A3Q8BVAAI2PW1s6MX4ZGF,Vanessa Da Mata,Boa Sorte / Good Luck (feat. Ben Harper),2007,0.78,0.566,11,-9.289,1,0.05,0.323,0.000463,0.0814,0.281,111.019,62
347,spotify:track:6FRLCMO5TUHTexlWo8ym1W,Maroon 5,Girls Like You (feat. Cardi B),2018-05-30,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,76
348,spotify:track:22Ekdb1dJdXVDckNpZGZLG,Netinho,Milla - Ao Vivo Em Aracaju / 1996,1996-01-01,0.483,0.852,4,-9.863,1,0.0616,0.0255,1.71e-06,0.961,0.419,153.642,54
349,spotify:track:4HWKWRsyWQoBKOXQpOrIOi,Natalie Imbruglia,Wishing I Was There,2005-09-03,0.585,0.845,10,-7.919,1,0.0589,0.0272,5.04e-06,0.241,0.843,92.998,27
350,spotify:track:4xc6RrWzEOdprPqYn9Cyen,Dennis DJ,Só Você,2018-05-04,0.834,0.751,11,-0.787,1,0.117,0.449,0,0.112,0.697,129.935,63
351,spotify:track:2Pr6qNmiOxTdo8B6bs8x8x,Legião Urbana,Quase Sem Querer,1986-01-01,0.598,0.65,7,-14.281,1,0.0402,0.019,0.0482,0.0775,0.595,90.673,61
352,spotify:track:2IylQMaAmvWZbHL83INOkA,MC Vinicius,Corpo Nú,2017-12-22,0.765,0.862,7,-1.496,0,0.0907,0.00315,0,0.285,0.604,128.072,36
353,spotify:track:51HrDv54pSe1IqynORNXBd,MC Kevinho,O Bebê,2018-09-11,0.81,0.749,6,-3.734,0,0.114,0.248,0,0.241,0.795,165.057,3
354,spotify:track:0bRh7pc1nfIv2edfcIUlKh,Nelly Furtado,Promiscuous,2010-01-01,0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-05,0.149,0.876,114.297,56
355,spotify:track:4GFJRLgxy4chyfWqfPTJaI,Shaggy,It Wasn't Me,2000-01-01,0.849,0.613,0,-4.796,1,0.0715,0.0566,0,0.335,0.673,94.75,0
356,spotify:track:48PGeEeCqI5QZlUS9x4X6u,Wyclef Jean,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",2007-11-19,0.73,0.746,1,-3.53,1,0.0517,0.0672,0,0.353,0.549,92.523,51
357,spotify:track:116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake),2018-10-11,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,79
358,spotify:track:7rLegaz7zKB6EtDNzcslKE,MC Kevin o Chris,Medley da Gaiola - Dennis DJ Remix,2018-08-27,0.896,0.756,4,-5.56,0,0.228,0.711,0,0.0779,0.686,140.073,61
359,spotify:track:5yH8pYxNckOU1cxfPsMIaz,Dennis DJ,Agora é Tudo Meu,2018-12-07,0.848,0.933,5,-3.306,0,0.106,0.7,2.81e-06,0.184,0.506,139.998,65
360,spotify:track:4xc6RrWzEOdprPqYn9Cyen,Dennis DJ,Só Você,2018-05-04,0.834,0.751,11,-0.787,1,0.117,0.449,0,0.112,0.697,129.935,63
361,spotify:track:5sjvZiR2SjOGJimYmHXfzd,Dennis DJ,Sou Teu Fã,2018-04-06,0.777,0.659,2,-5.908,1,0.0309,0.115,0,0.0624,0.465,125.078,66
362,spotify:track:1LWxbKRR5lDZOrhs9fm1gl,Melim,Ouvi Dizer,2017-12-08,0.509,0.608,7,-7.663,1,0.0634,0.0712,0,0.095,0.685,79.148,0
363,spotify:track:2PADJK4rhdklqFLQFa5oMX,Atitude 67,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,2018-02-23,0.673,0.841,4,-4.968,1,0.0591,0.599,0,0.723,0.663,162.961,68
364,spotify:track:40KFNJY5Y7RqYreaPQl0bK,2DE1,Injeção - Rádio Remix,2018-07-12,0.611,0.75,7,-5.95,1,0.0691,0.329,6.75e-05,0.097,0.57,119.972,29
365,spotify:track:66toMgjEVAujGwyc1PEDvx,Alok,Próximo amor,2018-11-23,0.642,0.744,6,-4.261,0,0.0493,0.22,0,0.102,0.348,120.091,56
366,spotify:track:7q4aClIlFcgyVQDACJQdmG,Vintage Culture,Cante por Nós,2018-03-09,0.776,0.819,9,-5.213,0,0.057,0.048,0.000325,0.0897,0.735,124.043,64
367,spotify:track:0IQCOAw9ZAI6WnXIrl481F,Mc Livinho,Hoje Eu Vou Parar Na Gaiola,2018-10-17,0.65,0.361,2,-7.153,1,0.404,0.0331,0,0.0978,0.844,89.803,64
368,spotify:track:2Y73798F4zbbbvKT02fbtE,MC Kevin o Chris,Finalidade Era Ficar em Casa,2018-10-12,0.81,0.978,6,-3.949,1,0.198,0.571,0.212,0.0846,0.703,149.888,52
369,spotify:track:2odzriVVZBwYOiYJEj30tm,Clau,Pouca Pausa,2018-06-15,0.886,0.583,8,-6.639,0,0.149,0.194,0,0.0922,0.883,103.006,65
370,spotify:track:5Yzb3sVRYO4kqHhy0iVs1K,Ludmilla,Clichê (Participação especial de Felipe Araújo),2018-11-23,0.674,0.53,9,-4.955,1,0.106,0.439,0,0.134,0.228,177.998,56
371,spotify:track:23DMhYv6WjRmIRck1Uwjev,Rashid,Bilhete 2.0 (feat. Luccas Carlos),2018-01-19,0.628,0.724,10,-6.741,0,0.216,0.177,0,0.095,0.668,87.986,63
372,spotify:track:76m2MiAKQvoHsgvwRDPXx5,Lagum,Bem Melhor - KVSH Remix,2018-10-12,0.78,0.829,11,-6.767,0,0.152,0.0188,0.000813,0.0971,0.573,124.034,59
373,spotify:track:6RzQwBJyxBzQHXthbbjGu7,Vintage Culture,Feeling Good,2018-10-19,0.839,0.574,2,-7.424,1,0.0771,0.277,0.48,0.103,0.0342,123.986,42
374,spotify:track:2eIqsDLYwcHvhyuOH6BjBe,Vintage Culture,Memories,2017-11-17,0.711,0.67,1,-7.57,1,0.0304,9.22e-05,0.875,0.0905,0.0391,124.019,0
375,spotify:track:2bbfiUnH4CATlekDS1dxNr,Vintage Culture,I Will Find,2018-09-28,0.922,0.535,6,-8.171,0,0.0484,0.144,0.271,0.552,0.382,123.972,69
376,spotify:track:0bVp6yZEUrJzOm2agoFYZm,Vintage Culture,Human (Remix),2017-09-01,0.828,0.849,10,-5.25,0,0.0515,0.0402,0.00163,0.457,0.643,121.972,61
377,spotify:track:3T7fHaOzb9AvDNHWFv79cq,Vintage Culture,Losing - Remix,2016-12-16,0.717,0.963,2,-3.157,0,0.0907,0.005,0.153,0.737,0.45,121.99,55
378,spotify:track:4aHaWLsWefxTYv2qdK56mZ,Vintage Culture,Eyes - Radio Edit,2015-05-25,0.77,0.514,5,-8.005,0,0.0351,0.000278,0.00113,0.239,0.296,119.989,51
379,spotify:track:7ieFtgZBYSC94nGs5yF0Wk,Mc Livinho,Azul Piscina,2017-10-27,0.565,0.404,9,-9.733,1,0.106,0.0337,0,0.0443,0.683,86.812,54
380,spotify:track:00vOICbp9QDX7e0R9l0Vl6,Lagum,Bem Melhor,2018-06-12,0.841,0.493,11,-7.099,0,0.0295,0.0139,2.46e-05,0.297,0.55,118.041,63
381,spotify:track:0davAVsF63UvUwOtbSOhSE,Vintage Culture,Céu Azul - Vintage Culture & Santti Remix,2017-04-07,0.717,0.728,11,-4.078,1,0.0298,0.104,0.00177,0.0901,0.292,121.009,59
382,spotify:track:0qFHLde09T8wwoxQOhGtJQ,MC Kekel,Solteiro Nunca Está Só,2018-10-12,0.839,0.545,10,-3.718,1,0.0753,0.0151,0,0.114,0.545,129.907,0
383,spotify:track:6dHld2AU7dxqN5V4onRFGe,Vintage Culture,Wild Kidz,2016-09-09,0.717,0.824,4,-4.435,0,0.0473,0.0123,0.118,0.695,0.751,121.994,52
384,spotify:track:4XmeDoWEMBG6Km2Ts6brCt,Vintage Culture,Monday,2017-09-15,0.651,0.94,11,-3.837,0,0.0377,0.00271,9.73e-06,0.183,0.886,124.029,50
385,spotify:track:00RD716FpcT7WbeOTtcXXd,Vintage Culture,Why Don't U Love - Felguk Remix,2017-07-24,0.796,0.853,2,-5.744,1,0.171,0.00765,0.000393,0.0691,0.508,125.98,44
386,spotify:track:1A6OTy97kk0mMdm78rHsm8,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2018-10-18,0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,2
387,spotify:track:2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,"thank u, next",2018-11-03,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,8
388,spotify:track:7ef4DlsgrMEH11cDZd32M6,Calvin Harris,One Kiss (with Dua Lipa),2018-04-06,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,82
389,spotify:track:6xTU6B6nFwKKTSZ9ySXS80,Kygo,Remind Me to Forget,2017-11-03,0.689,0.505,0,-6.389,1,0.0933,0.158,0,0.138,0.312,99.017,66
390,spotify:track:5WvAo7DNuPRmk4APhdPzi8,DJ Khaled,No Brainer,2018-07-27,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,72
391,spotify:track:6FRLCMO5TUHTexlWo8ym1W,Maroon 5,Girls Like You (feat. Cardi B),2018-05-30,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,76
392,spotify:track:21RzyxY3EFaxVy6K4RqaU9,Loud Luxury,Body,2017-10-27,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,76
393,spotify:track:5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,Con Calma,2019-01-24,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,81
394,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,MC Kevin o Chris,Vamos pra Gaiola,2019-01-11,0.872,0.971,6,-5.576,1,0.281,0.917,0.00143,0.121,0.521,149.987,59
395,spotify:track:2H8ETIUEoN9YMf56X66bxd,Anitta,Onda diferente (feat. Papatinho),2019-04-05,0.705,0.721,1,-5.545,0,0.514,0.333,0,0.101,0.574,75.132,62
396,spotify:track:3RmKpob8xzv1pzHEQrMJah,Eve,Let Me Blow Ya Mind,2001-01-01,0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,72
397,spotify:track:2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,2019-03-07,0.632,0.398,6,-6.615,1,0.373,0.945,0,0.228,0.633,90.695,64
398,spotify:track:0PG9fbaaHFHfre2gUVo7AN,Cardi B,Please Me,2019-02-15,0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.0832,0.65,133.992,75
399,spotify:track:0xikWgPgYN9BEes0ieZ8Co,Sunshine Anderson,Heard It All Before,2001,0.698,0.925,3,-4.209,0,0.222,0.0611,0,0.095,0.676,96.953,56
400,spotify:track:0mGgN6D36IFwMbKtJSesKl,Mapei,Don't Wait,2014-04-04,0.748,0.496,7,-6.119,1,0.0557,0.0825,0,0.163,0.333,98.971,58
401,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,Luan Santana,Vingança - Ao Vivo,2018-09-14,0.608,0.729,1,-7.4,1,0.128,0.151,0,0.201,0.431,165.959,62
402,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,I Don't Care (with Justin Bieber),2019-05-10,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,83
403,spotify:track:6l1PdE7lQbodewVQh16GCM,Projota,Sei Lá,2019-04-25,0.661,0.43,6,-8.738,1,0.0422,0.519,0,0.111,0.962,151.955,69
404,spotify:track:0WhDotK0QXigmsrlw0DxKK,MC Kevin o Chris,Evoluiu,2019-03-15,0.776,0.465,7,-6.368,0,0.434,0.466,0,0.363,0.694,149.829,64
405,spotify:track:1OUPXna2MCgAt3VNmXJBtg,Tropkillaz,Bola Rebola,2019-02-22,0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,69
406,spotify:track:5rwdmpN5eMWIIwK4R96vv1,Dynho Alves,Malemolência,2018-10-31,0.829,0.64,6,-5.537,0,0.231,0.553,0.000214,0.131,0.848,160.025,62
407,spotify:track:79esEXlqqmq0GPz0xQSZTV,Shawn Mendes,Lost In Japan,2018-05-25,0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,75
408,spotify:track:78Nyf6RlqBANlMhSnKyClT,CNCO,Pretend,2019-02-15,0.68,0.883,11,-3.862,0,0.103,0.284,0,0.14,0.834,101.983,62
409,spotify:track:4muZ1PUxmss4cVmYnpLrvs,Dilsinho,Refém,2016-06-10,0.648,0.542,3,-6.292,1,0.036,0.692,0,0.0923,0.835,147.861,68
410,spotify:track:4sWnjmKdn0tIq5HJnZTMv5,Dennis DJ,Pirata e tesouro - Dennis DJ Remix,2018-10-11,0.823,0.626,0,-3.677,1,0.0613,0.417,0,0.234,0.717,133.975,49
411,spotify:track:6BndIL6HOShcBcPkuDPYZq,Dilsinho,Refém - Dennis DJ Remix,2017-12-15,0.735,0.474,3,-6.265,1,0.035,0.578,0,0.127,0.606,130.004,51
412,spotify:track:4lNriuYNZD2YP2OPG6xOte,Gaab,Tem Café,2017-09-15,0.694,0.506,4,-10.272,0,0.29,0.0346,0,0.0774,0.263,169.866,63
